PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.0,4.8356447332600145e-180,3.478815905201514e-146,1.0883184554494046e-103
0.002002002002002002,8.34306112716561e-17,4.126715656677115e-18,6.868986287121409e-14
0.004004004004004004,8.357493574537228e-11,9.990218862780323e-13,5.147227028116903e-10
0.006006006006006006,5.6717218790656645e-08,4.641774102205489e-10,4.451528334045446e-08
0.008008008008008008,2.8951758311817215e-06,2.2095453616563312e-08,7.519614100998418e-07
0.01001001001001001,4.129671395027698e-05,3.337766852483957e-07,5.561156016280573e-06
0.012012012012012012,0.00028150466681692136,2.559225131255571e-06,2.5203106966985903e-05
0.014014014014014014,0.0011974570848643103,1.2620627153910904e-05,8.295993174283407e-05
0.016016016016016016,0.0036924751483083116,4.5798321065504984e-05,0.00021851413551321206
0.018018018018018018,0.009045072886381643,0.00013290905268443818,0.0004890400863612241
0.02002002002002002,0.01867982868867347,0.000325790655118503,0.000967421500717353
0.022022022022022022,0.033868557029759216,0.0007004038201675329,0.0017383022319058996
0.024024024024024024,0.055479220325721265,0.001356642105291313,0.002892966056694728
0.026026026026026026,0.08383995297133767,0.0024148619954260666,0.004523965426312748
0.028028028028028028,0.11872662577508875,0.004009840532318839,0.006720178944071082
0.03003003003003003,0.15944437513217424,0.006283212482665972,0.009562708642764903
0.03203203203203203,0.20496065331126884,0.009375471711225537,0.013121799434502555
0.03403403403403403,0.254051568280943,0.013418450062790846,0.017454797095718667
0.036036036036036036,0.3054349305652282,0.01852892147582207,0.022605056097621506
0.03803803803803804,0.357875785940648,0.024803701463590965,0.028601652696146344
0.04004004004004004,0.4102599952694652,0.03231637143928976,0.035459738033540855
0.04204204204204204,0.4616377600685917,0.041115575072119236,0.04318136818649319
0.044044044044044044,0.511242286211742,0.05122471289608525,0.05175666349051263
0.04604604604604605,0.5584898771510594,0.06264279439023576,0.061165171233155846
0.04804804804804805,0.60296750035401,0.07534618199990997,0.07137732943522074
0.050050050050050046,0.6444129413998536,0.08929096675779674,0.08235595219776992
0.05205205205205205,0.6826914976672127,0.104415739362613,0.09405767750413008
0.05405405405405406,0.7177720315346634,0.12064455505544125,0.10643433578241202
0.056056056056056056,0.7497042319302395,0.13788992898705155,0.11943421182819663
0.058058058058058054,0.7785981678583636,0.1560557366459968,0.133003184032222
0.06006006006006006,0.8046066545037968,0.17503992863834883,0.14708573358134086
0.062062062062062065,0.8279105643873736,0.194736999252052,0.16162582279011267
0.06406406406406406,0.8487069674480976,0.21504017326260505,0.17656764636621308
0.06606606606606606,0.8671998399435099,0.23584329538443077,0.1918562625788387
0.06806806806806806,0.8835930123420789,0.2570424220369181,0.2074381133060456
0.07007007007007007,0.8980850065202673,0.2785371262527565,0.22326144305718804
0.07207207207207207,0.91086542404255,0.3002315342556335,0.23927662752578682
0.07407407407407407,0.9221125766896459,0.32203511711776056,0.25543642220858753
0.07607607607607608,0.9319920884460923,0.3438632635708137,0.2716961412726135
0.07807807807807808,0.9406562387728307,0.3656376610125024,0.2880137762759875
0.08008008008008008,0.9482438564083985,0.3872865114723408,0.30435006363582684
0.08208208208208208,0.954880609035872,0.4087446081432326,0.3206685089516862
0.08408408408408408,0.96067956590217,0.42995329634646395,0.33693537548267666
0.08608608608608609,0.9657419375783723,0.4508603407084252,0.35311964327382267
0.08808808808808809,0.9701579196377491,0.4714197180644966,0.36919294465527003
0.09009009009009009,0.9740075854794267,0.49159135329969994,0.38512948111145906
0.0920920920920921,0.9773617883326572,0.5113408130802789,0.4009059258451573
0.0940940940940941,0.9802830441656379,0.5306389702889976,0.4165013157477496
0.0960960960960961,0.9828263763041432,0.5494616499901432,0.43189693593362577
0.0980980980980981,0.9850401095063644,0.5677892659409385,0.4470761995018888
0.10010010010010009,0.9869666064532115,0.5856064550441977,0.4620245247504536
0.1021021021021021,0.9886429434507175,0.6029017157029898,0.4767292116824143
0.1041041041041041,0.9901015248987891,0.6196670547856906,0.4911793193083425
0.1061061061061061,0.9913706380017321,0.6358976468286257,0.5053655449566529
0.10810810810810811,0.9924749504781262,0.6515915081803871,0.5192801065530074
0.11011011011011011,0.9934359548286847,0.6667491880123625,0.5329166286147244
0.11211211211211211,0.9942723631655331,0.6813734774690487,0.5462700325232689
0.11411411411411411,0.9950004567924918,0.6954691376945469,0.5593364314833473
0.11611611611611611,0.9956343947288244,0.7090426470341324,0.5721130304474962
0.11811811811811812,0.9961864852460819,0.7221019673586471,0.5845980311770617
0.12012012012012012,0.9966674242825669,0.7346563291825703,0.5967905425213695
0.12212212212212212,0.99708650434483,0.7467160350329121,0.6086904959240089
0.12412412412412413,0.997451797224102,0.7582922803657086,0.6202985661062795
0.12612612612612611,0.9977703135646173,0.7693969912111448,0.6316160968309183
0.12812812812812813,0.9980481420321863,0.7800426776495517,0.6426450316124751
0.13013013013013014,0.9982905705531453,0.7902423021720368,0.6533878492125426
0.13213213213213212,0.9985021918310263,0.8000091619556268,0.663847503737162
0.13413413413413414,0.9986869951039525,0.8093567840785802,0.6740273691388984
0.13613613613613612,0.9988484458813409,0.8182988327127954,0.6839311879162777
0.13813813813813813,0.9989895551943491,0.8268490273535127,0.6935630237976821
0.14014014014014015,0.9991129397102924,0.8350210711787992,0.7029272181945774
0.14214214214214213,0.999220873896103,0.8428285886701825,0.7120283502095082
0.14414414414414414,0.9993153352686509,0.8502850716692565,0.7208711999870663
0.14614614614614616,0.9993980436390577,0.857403833091444,0.7294607152005554
0.14814814814814814,0.9994704951425972,0.8641979675660623,0.7378019804729495
0.15015015015015015,0.9995339917439728,0.8706803183203173,0.745900189537636
0.15215215215215216,0.9995896668183183,0.8768634496730141,0.7537606199520772
0.15415415415415415,0.9996385073298757,0.8827596245509735,0.7613886101856817
0.15615615615615616,0.9996813730617385,0.8883807864868899,0.7687895389116588
0.15815815815815815,0.9997190132901949,0.8937385456012881,0.7759688063412835
0.16016016016016016,0.9997520812450296,0.8988441681130994,0.7829318174476971
0.16216216216216217,0.9997811466517319,0.9037085689629918,0.7896839669349995
0.16416416416416416,0.9998067066120709,0.9083423071708754,0.7962306258168936
0.16616616616616617,0.9998291950452022,0.9127555835839202,0.8025771294774277
0.16816816816816815,0.9998489908817109,0.9169582407039587,0.8087287670944225
0.17017017017017017,0.9998664251771843,0.9209597643133652,0.8146907723139273
0.17217217217217218,0.9998817872895368,0.9247692866464448,0.8204683150714751
0.17417417417417416,0.9998953302449368,0.9283955908791288,0.8260664944630197
0.17617617617617617,0.9999072754004047,0.9318471167334567,0.8314903325751981
0.1781781781781782,0.9999178164966306,0.9351319670150172,0.8367447691909713
0.18018018018018017,0.9999271231819928,0.9382579149213672,0.841834657292774
0.18218218218218218,0.9999353440778865,0.9412324119775212,0.8467647592910217
0.1841841841841842,0.9999426094460645,0.9440625964710613,0.8515397439112147
0.18618618618618618,0.9999490335105576,0.9467553022743418,0.8561641836779427
0.1881881881881882,0.9999547164797072,0.9493170679547779,0.8606425529388346
