Drift (%),Base Shear (kN)
0.0001759014951627043,0.24663656072880757
0.0003518029903254132,0.49326433419440946
0.0005277044854881221,0.7398828529338471
0.0007036059806508309,0.9864920622359955
0.0008795074758135397,1.2330920024115637
0.0010554089709762485,1.479682651865623
0.0012313104661389575,1.7262639306070806
0.0014072119613016663,1.9728358280747487
0.0015831134564643751,2.2193983432304356
0.0017590149516270841,2.4659514752783487
0.001934916446789793,2.7124952223757486
0.0021108179419525018,2.9590295840475798
0.0022867194371152108,3.205554510390208
0.0024626209322779202,3.45206998041931
0.002638522427440629,3.698576061749977
0.002814423922603338,3.945072753654048
0.0029903254177660473,4.191560055090826
0.0031662269129287563,4.438037965089524
0.0033421284080914653,4.6845064825336475
0.0035180299032541744,4.93096560629371
0.003693931398416883,5.177415336118087
0.003869832893579592,5.423855668942639
0.004045734388742301,5.67028629396019
0.00422163588390501,5.916707690152209
0.004397537379067719,6.163119409697163
0.004573438874230428,6.409521441263334
0.004749340369393137,6.6559133497488645
0.0049252418645558465,6.902295743437929
0.005101143359718555,7.148668224977413
0.005277044854881264,7.395030792988461
0.005452946350043973,7.641383041668405
0.005628847845206683,7.887725602281258
0.005804749340369391,8.134058068454204
0.005980650835532101,8.380380438794157
0.006156552330694809,8.626692712652334
0.006332453825857518,8.872994888539656
0.006508355321020227,9.119286527992085
0.006684256816182936,9.365568356589204
0.006860158311345645,9.611839909007696
0.007036059806508355,9.858101184552634
0.007211961301671064,10.104352182180092
0.007387862796833772,10.350592900470259
0.0075637642919964805,10.59682323886974
0.007739665787159188,10.843043373835858
0.007915567282321897,11.089253189781436
0.008091468777484605,11.335452686232253
0.008267370272647314,11.581641861564364
0.008443271767810021,11.827820715316356
0.00861917326297273,12.073989245854982
0.008795074758135438,12.32014745274369
0.008970976253298147,12.566295334305398
0.009146877748460853,12.81243240214907
0.009322779243623562,13.058559548744851
0.00949868073878627,13.304676295187383
0.00967458223394898,13.550782640438142
0.009850483729111686,13.796878582939739
0.010026385224274396,14.042964121616293
0.010202286719437103,14.28903925668436
0.010378188214599812,14.53510398572051
0.01055408970976252,14.781158308183095
0.010729991204925229,15.027202223022817
0.010905892700087936,15.273235729219659
0.011081794195250644,15.519258825697273
0.011257695690413355,15.765271511444533
0.011433597185576062,16.011273785383278
0.01160949868073877,16.2572656465028
0.011785400175901479,16.503247093484184
0.011961301671064187,16.749218123675394
0.012137203166226894,16.995178737870145
0.012313104661389603,17.24112893505885
0.012489006156552311,17.48706871415799
0.01266490765171502,17.732998074158463
0.012840809146877729,17.978917013974797
0.013016710642040435,18.224825532598654
0.013192612137203144,18.470723628942586
0.013368513632365853,18.716611301998853
0.013544415127528561,18.962488550678042
0.013720316622691268,19.208355373973166
0.013896218117853977,19.454211770792828
0.014072119613016685,19.70005774013064
0.014248021108179396,19.94589328089338
0.0144239226033421,20.191718392075103
0.01459982409850481,20.43753307258085
0.01477572559366752,20.683337321405258
0.014951627088830228,20.929131137451368
0.015127528583992933,21.174914519714516
0.015303430079155644,21.420687467095743
0.015479331574318352,21.66644997859113
0.01565523306948106,21.912202053099666
0.015831134564643766,22.15794368961823
0.016007036059806475,22.403674887043664
0.016182937554969183,22.649395644373623
0.016358839050131895,22.895105960502924
0.016534740545294604,23.14080583442997
0.01671064204045731,23.386495265047508
0.016886543535620017,23.632174251354716
0.017062445030782726,23.877842792242284
0.017238346525945435,24.123500886710072
0.017414248021108143,24.36914853364673
0.017590149516270852,24.61478573205299
0.01776605101143356,24.860412480815288
0.01794195250659627,25.106028778935183
0.018117854001758974,25.35163462529696
0.018293755496921683,25.597230018903048
0.01846965699208439,25.84281495863564
0.0186455584872471,26.08838944349785
0.01882145998240981,26.333953472369853
0.018997361477572517,26.579507044255504
0.019173262972735226,26.825050158032827
0.019349164467897934,27.070582812706483
0.01952506596306064,27.316105007152355
0.019700967458223348,27.561616740376024
0.01987686895338606,27.807118002347874
0.02005277044854877,28.052608764863784
0.020228671943711474,28.29808906284731
0.020404573438874182,28.543558895305665
0.02058047493403689,28.789018261108254
0.0207563764291996,29.03446715794527
0.020932277924362308,29.279905585638982
0.021108179419525017,29.52533354354841
0.021284080914687725,29.770751030538317
0.021459982409850434,30.016158010018067
0.021635883905013142,30.261554509286945
0.021811785400175848,30.506940534420192
0.021987686895338556,30.7523160842788
0.022163588390501265,30.99768115787391
0.022339489885663977,31.243035754064525
0.022515391380826682,31.48837987186267
0.02269129287598939,31.733713510125007
0.0228671943711521,31.979036667864605
0.023043095866314808,32.22434934393572
0.023218997361477513,32.469651537352526
0.02339489885664022,32.71494324696679
0.023570800351802933,32.96022447179378
0.023746701846965642,33.20549521068298
0.023922603342128347,33.45075546265066
0.024098504837291056,33.696005226543754
0.024274406332453764,33.9412445013798
0.024450307827616473,34.186473286003206
0.02462620932277918,34.43169157943264
0.02480211081794189,34.67689938051009
0.024978012313104595,34.92209668825517
0.025153913808267307,35.16728350150769
0.025329815303430012,35.41245981928815
0.025505716798592724,35.65762564043396
0.02568161829375543,35.90278096396683
0.025857519788918138,36.147925788745354
0.02603342128408085,36.393060113721084
0.026209322779243555,36.63818393782193
0.02638522427440626,36.883297259975436
0.026561125769568972,37.12840007910887
0.026737027264731678,37.37349239414903
0.02691292875989439,37.61857420402257
0.027088830255057098,37.86364550765557
0.027264731750219803,38.10870630397402
0.027440633245382515,38.35375659190334
0.02761653474054522,38.59879637036882
0.027792436235707933,38.84382563829526
0.027968337730870638,39.08884439460716
0.028144239226033346,39.333852638228734
0.028320140721196055,39.57885036808381
0.028496042216358767,39.823837583095845
0.02867194371152148,40.06881428218803
