PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.0,7.15077049941342e-29,8.564031879256567e-34,6.837989875153172e-33
0.002002002002002002,2.4273071721010508e-05,2.8068597146776437e-07,4.061787173757585e-08
0.004004004004004004,0.00031092093381661356,6.4833897137412765e-06,9.232410574398863e-07
0.006006006006006006,0.0011550381435275804,3.3838693116106193e-05,4.898876655253139e-06
0.008008008008008008,0.002707164015269055,0.00010069101077787454,1.4917946076770906e-05
0.01001001001001001,0.005011152701305986,0.0002239255901987524,3.39931759712894e-05
0.012012012012012012,0.008051883582349558,0.000417508868711779,6.491894308337878e-05
0.014014014014014014,0.011784364299134082,0.00069232067459182,0.0001101678924439955
0.016016016016016016,0.01615006909272743,0.0010564436281883674,0.00017186821305314917
0.018018018018018018,0.021085934072096,0.0015155794880704944,0.00025181667391935346
0.02002002002002002,0.026529229350459777,0.002073465889439548,0.00035150639358523506
0.022022022022022022,0.03242010915654778,0.0027322489775240214,0.0004721593710541471
0.024024024024024024,0.038702846573352136,0.0034928006122338473,0.0006147590804723243
0.026026026026026026,0.045326322658469184,0.004354981836315446,0.0007800810132989302
0.028028028028028028,0.05224409698928416,0.005317858857027988,0.0009687203325489382
0.03003003003003003,0.059414249507850625,0.0063798788180443235,0.0011811164373881097
0.03203203203203203,0.06679910463856444,0.007539012257664926,0.0014175745410021758
0.03403403403403403,0.07436490254721309,0.00879286828361608,0.0016782845000466544
0.036036036036036036,0.08208145512561521,0.010138787537234456,0.0019633371823800576
0.03803803803803804,0.08992180799336602,0.011573917128588428,0.002272738664304934
0.04004004004004004,0.09786192003425903,0.013095270952083158,0.0026064225320053354
0.04204204204204204,0.10588036612657786,0.014699778146995905,0.0029642605363598092
0.044044044044044044,0.11395806524334451,0.016384321938652552,0.0033460718221461788
0.04604604604604605,0.12207803406609008,0.018145770667153192,0.0037516309250381318
0.04804804804804805,0.13022516511180648,0.019981002464718286,0.004180674704231976
0.050050050050050046,0.13838602777240017,0.021886924764509482,0.00463290835562997
0.05205205205205205,0.14654869039577728,0.02386048960009461,0.005108010630362022
0.05405405405405406,0.15470256146489741,0.025898705474784997,0.005605638365926064
0.056056056056056056,0.16283824797302843,0.027998646435121885,0.006125430422134128
0.058058058058058054,0.17094742919858552,0.03015745886581064,0.006667011101096022
0.06006006006006006,0.1790227442195106,0.032372366428793625,0.0072299931193809085
0.062062062062062065,0.1870576916557492,0.034640673492467196,0.007813980191014522
0.06406406406406406,0.19504654027743196,0.036959767334732586,0.008418569271866847
0.06606606606606606,0.20298424925923014,0.03932711935282237,0.009043352509059101
