Drift (%),Base Shear (kN)
0.000176409156340839,0.2240336308960911
0.00035281831268168965,0.4029260681734909
0.0005292274690225405,0.5810595001943843
0.0007056366253633911,0.7591807286641432
0.0008820457817042418,0.9373014020623146
0.0010584549380450925,1.115421695505226
0.001234864094385943,1.2935416115755833
0.0014112732507267937,1.4716611502996553
0.0015876824070676445,1.6497803116568261
0.0017640915634084952,1.8278990949667087
0.0019405007197493458,2.0060174869467233
0.0021169098760901966,2.1841354653346547
0.0022933190324310477,2.36225302542482
0.0024697281887718983,2.5403701672196526
0.0026461373451127494,2.718486880946168
0.0028225465014536,2.896603130845116
0.002998955657794451,3.074718884861091
0.003175364814135302,3.2528341288433302
0.0033517739704761523,3.4309488627630387
0.003528183126817004,3.6090630771245413
0.0037045922831578544,3.7871767546979775
0.003881001439498705,3.965289874090975
0.004057410595839556,4.1434024352660765
0.004233819752180407,4.321514438192244
0.004410228908521258,4.499625882838329
0.004586638064862108,4.6777367691733405
0.004763047221202959,4.855847097166151
0.00493945637754381,5.033956866785744
0.005115865533884661,5.212066078001016
0.005292274690225512,5.390174730780895
0.005468683846566363,5.568282825094309
0.005645093002907214,5.746390360910107
0.0058215021592480645,5.924497338197311
0.005997911315588915,6.1026037569247205
0.006174320471929766,6.280709617061301
0.006350729628270617,6.458814918575893
0.006527138784611469,6.636919661437442
0.0067035479409523185,6.815023845614822
0.00687995709729317,6.9931274710769245
0.0070563662536340215,7.1712305377926056
0.007232775409974871,7.349333045730767
0.007409184566315721,7.5274349948602834
0.007585593722656571,7.705536385149995
0.0077620028789974205,7.883637216568804
0.007938412035338271,8.061737489085527
0.00811482119167912,8.239837202669074
0.00829123034801997,8.417936349764597
0.008467639504360821,8.596034932933671
0.008644048660701672,8.774132953937384
0.008820457817042522,8.952230401629418
0.008996866973383371,9.130327276831308
0.009173276129724222,9.308423580274011
0.009349685286065071,9.48651930804433
0.009526094442405922,9.664614460110386
0.009702503598746772,9.842709036440551
0.009878912755087623,10.02080303700344
0.010055321911428472,10.198896461767413
0.010231731067769322,10.376989310700944
0.010408140224110173,10.55508158377257
0.010584549380451022,10.733173280950615
0.010760958536791872,10.911264402203592
0.010937367693132721,11.08935494749988
0.011113776849473572,11.267444916807964
0.011290186005814423,11.445534310096297
0.011466595162155273,11.623623127333254
0.011643004318496124,11.801711368487295
0.011819413474836973,11.979799033526803
0.011995822631177823,12.157885950050071
0.012172231787518672,12.335972445133883
0.012348640943859525,12.514058349773496
0.012525050100200373,12.692143502163264
0.012701459256541224,12.870227969675623
