PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.3923923923923924,0.9999143643817283,0.9566500010370613,0.8599734363189919
0.3943943943943944,0.9999164320668839,0.9573735892813656,0.8627092386934025
0.3963963963963964,0.9999184426044005,0.9580837911870597,0.8653947342208619
0.3983983983983984,0.9999203977783685,0.9587808769579776,0.868030696602154
0.40040040040040037,0.999922299310671,0.959465110956671,0.8706178943563107
0.4024024024024024,0.9999241488633849,0.9601367518362456,0.8731570905232227
0.4044044044044044,0.9999259480410774,0.9607960526692227,0.8756490423858847
0.4064064064064064,0.9999276983930071,0.9614432610734873,0.8780945012115037
0.4084084084084084,0.9999294014152325,0.9620786193353806,0.8804942120107242
0.41041041041041043,0.999931058552632,0.962702364529998,0.8828489133142423
0.4124124124124124,0.9999326712008405,0.9633147286387506,0.8851593369661025
0.4144144144144144,0.9999342407081047,0.9639159386642471,0.8874262079329869
0.4164164164164164,0.9999357683770624,0.9645062167425544,0.8896502441288321
0.4184184184184184,0.9999372554664484,0.965085780252891,0.891832156254123
0.42042042042042044,0.9999387031927305,0.9656548419248101,0.8939726476492356
0.4224224224224224,0.9999401127316782,0.9662136099429259,0.8960724141612177
0.4244244244244244,0.999941485219868,0.9667622880492366,0.8981321440234193
0.4264264264264264,0.999942821756128,0.9673010756430966,0.9001525177473952
0.42842842842842843,0.999944123402923,0.9678301678788903,0.9021342080265308
0.43043043043043044,0.9999453911876851,0.968349755761457,0.9040778796508507
0.43243243243243246,0.9999466261040901,0.968860026239318,0.9059841894324946
0.4344344344344344,0.9999478291132833,0.9693611622957542,0.9078537861413559
0.4364364364364364,0.9999490011450564,0.9698533430377827,0.9096873104504013
0.43843843843843844,0.9999501430989777,0.9703367437830793,0.9114853948902016
0.44044044044044045,0.9999512558454778,0.9708115361448934,0.9132486638122237
0.44244244244244246,0.9999523402268925,0.9712778881150004,0.9149777333604469
0.4444444444444444,0.9999533970584643,0.9717359641447372,0.9166732114508831
0.44644644644644643,0.9999544271293056,0.9721859252241625,0.9183356977585975
0.44844844844844844,0.9999554312033241,0.9726279289593872,0.9199657837118371
0.45045045045045046,0.9999564100201115,0.9730621296481146,0.9215640524928935
0.45245245245245247,0.9999573642957993,0.9734886783534323,0.9231310790453354
0.4544544544544544,0.9999582947238804,0.9739077229758976,0.9246674300872657
0.45645645645645644,0.9999592019759995,0.974319408323952,0.9261736641302651
0.45845845845845845,0.9999600867027137,0.9747238761827082,0.9276503315037028
0.46046046046046046,0.9999609495342237,0.975121265381143,0.9290979743841026
0.4624624624624625,0.9999617910810764,0.9755117118577358,0.9305171268292682
0.46446446446446443,0.9999626119348434,0.9758953487245882,0.9319083148168834
0.46646646646646645,0.9999634126687709,0.9762723063300595,0.933272056287309
0.46846846846846846,0.9999641938384068,0.9766427123199526,0.9346088611903199
0.47047047047047047,0.9999649559822048,0.9770066916972863,0.9359192315355236
0.4724724724724725,0.9999656996221042,0.9773643668806837,0.9372036614462234
0.4744744744744745,0.9999664252640897,0.977715857761412,0.9384626372164925
0.47647647647647645,0.9999671333987296,0.9780612817591036,0.9396966373712379
