PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.0,2.6210101312891984e-289,5.514963187766265e-119,2.373320864022379e-63
0.002002002002002002,7.121039116127755e-28,4.279308089281381e-16,2.335192295012707e-10
0.004004004004004004,5.635922954993696e-18,1.2996152823195383e-11,6.83604073674233e-08
0.006006006006006006,2.9515323174492306e-13,2.294765772004734e-09,1.2512762393710168e-06
0.008008008008008008,2.193783976179298e-10,6.136913484077553e-08,8.184755191498293e-06
0.01001001001001001,1.981214665818925e-08,6.309522897567918e-07,3.163249669715495e-05
0.012012012012012012,5.247385665007259e-07,3.6778858125182827e-06,8.922290874462638e-05
0.014014014014014014,6.325723471198605e-06,1.4794596807556133e-05,0.00020451779008811568
0.016016016016016016,4.44583939039188e-05,4.594113265877423e-05,0.00040521577110306546
0.018018018018018018,0.0002119996821218976,0.00011805184063695802,0.0007211588147221134
0.02002002002002002,0.0007571152897859914,0.0002627822595913936,0.0011825258403396286
0.022022022022022022,0.002166419214995339,0.0005229903095324505,0.0018183783236168224
0.024024024024024024,0.00521029551961291,0.0009519081809442202,0.0026555920795558055
0.026026026026026026,0.010907390347753128,0.0016112277116032774,0.0037181436304059095
0.028028028028028028,0.02040414180950069,0.0025684560168033935,0.005026692984988662
0.03003003003003003,0.0348009625053367,0.003893921537020026,0.006598399250623035
0.03203203203203203,0.05497419566653986,0.00565776378300686,0.00844691027115649
0.03403403403403403,0.08143843349471835,0.0079271600461859,0.010582476289008927
0.036036036036036036,0.11427521112806138,0.010763955601493593,0.013012147272812408
0.03803803803803804,0.15313251094246483,0.01422278588229629,0.015740022526352575
0.04004004004004004,0.19728286324484395,0.018349716757780125,0.0187675289021367
0.04204204204204204,0.24571919397949066,0.02318138394516172,0.022093710253598443
0.044044044044044044,0.2972662896064427,0.028744583267777825,0.02571551576272408
0.04604604604604605,0.3506893700574902,0.035056247103440435,0.029628078651250563
0.04804804804804805,0.4047871057346893,0.04212373581350865,0.03382497972037074
0.050050050050050046,0.4584624262276943,0.0499453732933547,0.03829849235159679
0.05205205205205205,0.510769441467559,0.05851116060792617,0.04303980720150245
